States,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019
ANAMBRA,Catfish (obokun) fresh,,,,,,,,,,,,,1078.045,1050,1021.955,993.91,965.865,937.82,909.775,881.729999999999,872.030969999999,875,884.61666666667,875.55,871.7948717948718,926.92307692308,1000,986.92307692308,1050,1107.43766037884,1064.42307692308,1100,1205,1250,1283,1227.5384615384614,1214.2857142857144,1225,1278.89473684211,1200.8576342,1229.7595213319562,1198.46153846154,1156.66666666667
ANAMBRA,Catfish :dried,,,,,,,,,,,,,2389.1549999999997,2333.335,2269.84,2164.898888888889,2105.057199327768,2252.645,2766.665,2317.59,2292.0965100000003,2354.7619047619,2384.718,2376.47058823529,2473.33333333333,2209.34343434343,2346.666666666667,2240,2586.86868686869,2637.20238095238,2571.35076252723,2481.0526315789475,2196.3074352548,2197.8448504594785,2215.4276092631544,2395.873015873016,2429.42230183609,2475.08354218881,2013.75,2100.12698412698,2254.59570703797,2150.93939393939,2102.31481481481
ANAMBRA,Catfish Smoked,,,,,,,,,,,,,1890,2021.81,2033.6275,2000,2057.2625,2069.08,2080.8975,1900,1879.1,1891.20879120879,1891.85087912087,1890.55,1850,1700,1600,1601.12,1533.33333333333,1550,1487.89473684211,1488.7874736842152,1546.15384615385,1547.2361538461575,1559.614043076927,1600.05,1620.2945990180033,1576.388888888889,1600,1618.18181818182,1603.716326522178,1600,1627.77777777778
ANAMBRA,Chicken Feet / 1Kg,675.09,800,766.67,758.335,700.54,762.8199999999999,771.8,646.15,750,844.4080746908239,800,800.11,819.795,800,809.8975,800,800,820.34,850,833.54,820,875,870.55,865.99,860,850,700,700,725,700,750,800,800,725,750,800,800.74236,820,820.85643,850,822.8996975,800,750
ANAMBRA,Chicken Wings / 1Kg,776.34,800,800,800,850,863.3325,757.145,867.485,862.5,1122.13245166687,1050,1050,1102.465,962.5,992.4825,850,800,860.43,830.2149999999999,1100.12,1150,991.927710843373,990,990,975,1050,950,980,966.6666666666666,1000,1100,1142.857142857143,1066.6666666666667,950,966.6666666666666,1066.6666666666667,1100,1150,1083.3333333333333,950,1016.66666666667,1000,966.66666666667
ANAMBRA,Dried Fish Sardine,,,,,,,,,,,,,1786.695,1776.665,1777.38,1689.55222222222,1682.4519431964,1647.065,1686.115,1656.82,1599.72527472527,1492.857142857143,1502.3814285714286,1500,1646.66666666667,1536.89497716895,1559.02777777778,1686.1111111111113,1591.66666666667,1630.43122738775,1575.9063954945,1491.98830409357,1504.8229420643213,1505.5753535353533,1510.62925628283,1491.55844155844,1425.2947052947052,1509.58707958708,1429.2929292929293,1515.58685446009,1591.025,1530.76923076923,1522.5885225885224
ANAMBRA,Evaporated tinned milk carnation 170g / 1 unit,120,120.35999999999999,120.72107999999997,121.08324323999996,130,123.333333333333,123.673333333333,125,130.42,133.674560022872,134.015583702941,134.357630454049,133.39,145.76,150,140,142.33,139.56,140.945,150.97,150,152,150,150,176.25,176.35575,176.51447017499999,176.67333319815748,176.814671864716,176.9384421350213,175.52,175.625312,176.8342,176.94030052,180.538461538462,180.02,180.037528,180.19956177519998,190,190.11399999999998,191.25468399999997,184.03,170.3
ANAMBRA,"Evaporated tinned milk(peak), 170g / 1 unit",131.66666666666652,137.083333333333,136.041666666666,142.028985507246,145.3571428571425,142.065217391304,139.391304347826,140.3787878787875,144.907407407407,158.266130489056,157.5,159.583333333333,176.99666666666667,173.0952380952375,200,203.33333333333334,205.769230769231,193,197.66666666666666,188.66666666666666,188.68176,192.94117647058823,193.2258064516129,192.5,194.615384615385,188.66666666666666,186.20689655172413,187.58620689655172,190.222222222222,191.33333333333334,189.31034482758622,187.03703703703704,190.3846153846154,186.07142857142858,186.23889285714284,188.5185185185185,190.758620689655,189.58333333333334,188.125,187.33333333333334,189.1304347826087,187.27272727272728,183.33333333333334
ANAMBRA,Frozen chicken / 1 unit,1116.6666666666652,1188.3333333333298,1243.75,1020.53571428571,1230,1212.5,1358.3333333333298,1383.3333333333298,1408.88888888889,1393.79243192095,1377.777777777775,1341.6666666666652,1380.245,1483.3333333333298,1460,1480,1400,1445.4545454545455,1500,1516.6666666666667,1450,1466.6666666666667,1530,1526.66666666667,1525,1605,1625,1636.111111111111,1607.6923076923076,1697.91666666667,1705,1736.84210526316,1805.55555555556,1778.42105263158,1780,1812.5,1792.22222222222,1800,1784.61538461538,1747.05882352941,1780.9741075917525,1825.5,1895
ANAMBRA,"Gari white,sold loose / 1Kg",117.990266666666,129.380633333333,122.717644927536,139.259583333333,156.9821428571425,177.171557971014,194.10735119047553,215.5495833333325,201.15160714285702,193.725956353614,196.96984649122749,247.231866666667,250.466666666667,243.278571428571,287.6371019871969,288.10156006847177,296.09443622172,314.882049594031,295.9720768859202,274.85482758620685,259.861010332231,216.71699496376152,194.55133333333333,187.468227404125,209.833858867365,174.0441388676683,170.05602240896357,164.93160054719561,170.41457193279055,171.02707749766577,168.30065359477123,166.9727150119307,165.81981320543414,156.969051037319,157.75389629250557,139.99307430679977,140.705759496781,145.21592669456444,141.83520298071386,149.6250112948405,149.1936,137.66233766233765,141.5200455182073
ANAMBRA,"Gari yellow,sold loose / 1Kg",136.8564583333325,134.022133333333,143.4843840579705,167.738333333333,206.45869047619,211.57340579710097,197.559545454545,224.06606060606, ,226.39484359489052,240.9166885964905,242.966666666666,265.314166666667,305.8949999999995,334.9709114414997,354.205166915251,358.181181563534,411.1949030453932,391.405934485718,311.3866666666666,326.907497005536,299.623466498899,258.786785714286,241.557687047883,249.24295765256866,219.5554989672637,202.14080054928866,201.094433175569,221.46358543417372,215.02645502645498,211.37628384687207,226.98974651589032,201.70142130926445,200.322952588443,201.32456735138518,174.86772486772492,177.187288708587,174.05784724391535,178.08590102707748,184.3386243386244,189.847083333333,159.545454545455,156.82298725942
ANAMBRA,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,416.44,433.33,466.67,466.67,485.5,483.72,466.67,441.66,432.74,484.44,492.0025,490.55,492.22222222222223,511.111111111111,526,550,606.666666666667,666.666666666667,657.47619047619,642.857142857143,646.66666666667,647.24866666667,652.4266560000034,703.333333333333,673.333333333333,700,686.666666666667,683.3333333333333,652.778333333333,700,655.555555555556
ANAMBRA,Iced Sardine,,,,,,,,,,,,,1275.49,1035.7149999999951,1163.53,1054.51,1028.6162071707881,1078.5,1053.575,986.49,892.222222222222,981.1896050286144,954.505,942.85714285714,977.1913190054784,1016.2280701754386,976.421568627451,1031.8181818181818,936.666666666667,980.2631578947369,1017.2385620915,1071.4285714285716,1022.2222222222223,1000,1000,964.2473118279571,1000,1042.0168067226891,1172.268907563025,1203.82352941176,1192.77666666667,1172.359,1125.49019607843
ANAMBRA,Irish potato,,,,,,,,,,,,,205.925,200.535,207.475,201.495,203.904404132984,200.52,201.11,200,194.199134199134,177.142857142857,173.904545454545,171.5,157.626851026314,163.636363636364,287.299465240642,305.262711145064,345.238095238095,357.272727272727,356.604938271605,380.2867383512545,329.444444444444,362.857142857143,350,400.4329004329004,395,400.698497580851,383.376623376623,401.0416666666667,462.65666666666664,431.428571428571,377.29202685859
ANAMBRA,Mackerel : frozen,,,,,,,,,,,,,1053.42,978.019375,784.28,771.9720833333334,982.0182680560551,985,1095.23,1007.805,996.7191449999999,929.1456948155512,935.044,930.5555555555557,923.0769230769231,873.7221523332632,942.9169252674238,949.4887057387059,915.725546975547,937.8938417472251,918.3131858853745,933.7026521237049,948.6229399278639,949.2869759858133,956.8812717936999,988.836475107016,960.073160966018,934.0346435470276,977.6367321404086,1019.3030897862831,931.2860000000001,977.6960784313725,942.65172735761
ANAMBRA,Maize grain white sold loose,,,,,,,,,,,,,247.17,216.33,236.12,245.04,244.79,283.62,252.16,255.25,232.17,284.04,271.209655172414,270.729797436019,268.811265765047,246.60837228001407,245.21417069243157,247.31481481481484,243.88888888888889,246.0312805474096,240.015873015873,246.14814814814818,244.07407407407408,244.29374074074073,246.24809066666666,249.7942386831276,247.5095785440613,236.22222222222223,241.35802469135803,243.333333333333,231.41,236.36363636363637,232.52688172043017
ANAMBRA,Maize grain yellow sold loose,,,,,,,,,,,,,238.01,226.63,238.84,245.9,249.23,283.53,255.36,254.64,224.66,283.95,268.034230769231,265.695298853194,268.45978642043,248.15873356415705,251.7396184062851,256.52029991226,244.73684210526315,240.96320346320346,239.917695473251,237.69993894993897,240.3846153846154,240.52884615384613,242.4530769230769,240.3846153846154,259.6296296296296,238.22222222222223,243.0958312572662,244.238683127572,236.159130434783,236.36363636363637,230.00000000000006
ANAMBRA,Mudfish (aro) fresh / 1Kg,785.33,787.68599,790.0490479699998,792.4191951139097,794.7964526992514,797.1808420573491,799.572384583521,801.9711017372715,804.3770150424832,901.740652775921,904.4458747342487,907.1592123584513,912.76,950.11,951.435,955,966.78,950.21,958.495,966.15,966.227292,968,969,965.88,884.2175508842175,884.748081414748,885.5443546880211,886.0756813008339,886.7845418458745,900.64284,920.56,921.1123359999999,951.2643,952.02531144,956.7854379971999,980.45,980.587322,988.432020576,1000.83265,1058.6423896,1064.9942439376,1017.46031746031,1002.16
ANAMBRA,Mudfish : dried / 1Kg,2057.14,2222.22,1866.67,1866.7,1871.7001,2222.22,1842.11,1966.67,1966.67,2375.9077762208854,2383.0354995495477,2390.184606048196,2408.93,2345.78,2400,2420,2557.08,2590.32258064516,3200,2666.67,2685.71428571429,2666.666666666667,2078.495,2066.66666666667,1919.74213659917,2148.1481481481483,2156.8627450980393,2120.58287795993,2266.66666666667,2318.51851851852,2369.61484223515,2400,2266.27239065764,2268.085408570166,2279.4258356130163,2404.761904761905,2520.2380952381,2433.33333333333,2392.6553672316386,2183.5328850254227,2252.43992020712,2215.51892551893,2172.22222222222
ANAMBRA,Onion bulb / 1Kg,192.076666666666,195.28371794871748,198.0717948717945,181.536818181818,125.073333333333,213.3912499999995,170.41291666666598,178.94272727272698,226.8891666666665,223.459845860483,211.783095238095,212.2684848484845,213.93,195.7475,208.8135254101641,190.47619047619048,196.796381635091,204.27021696252467,222.22055488862216,212.07599999999996,219.422799422799,210.20202020202,225.079333333333,225.846560846561,192.119514472456,224.338624338624,223.17130664582552,211.4255189255189,215.329391015666,222.046453476466,228.02356373784946,206.10269360269356,212.10999784529196,192.237263843999,300,387.20889603242546,325.4089514593716,283.074888074888,253.53925353925356,275.843137254902,281.585714285714,249.924812030075,192.772108843537
ANAMBRA,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,403.04,394.44,408.72,405.24,413.72,449.44,450.87,450,386.31,450.11,481.953448275862,486.666666666667,522.2222222222222,512.6436781609195,500.44444444444457,498.8505747126437,477.19298245614044,468.88888888888886,478.5714285714285,497.43589743589746,503.69230769231,503.99452307692536,508.02647926154077,500.24691358024694,505.7471264367816,486.4000000000001,466.66666666666674,467.99999999999994,451.334,427.8787878787878,432.2580645161289
ANAMBRA,Plantain(ripe),,,,,,,,,,,,,270.44,241.75,227.34,215.99,237.57,235,238.34,245,249.56,235.35,245.494,243.848867182201,263.15789473684214,190.21321996095307,193.88472638472638,190.63232266251,198.931105931106,198.5066,218.7407731157731,238.66349211371835,258.04037591367904,220,200,250.22850004348612,234.21823274764452,221.04332449160037,197.80092592592592,251.71634922606071,235.3507142857143,266.2670662670663,245.70762570762568
ANAMBRA,Plantain(unripe),,,,,,,,,,,,,234.34,247.18,239.68,215.11,230.96,258.63,249.58,247.23,226.08,259.01,264.062,259.21717171717177,242.85714285714286,203.94916710619393,202.85516586545685,185.927324299821,193.917514843087,207.874438161519,193.72805675876552,205.19360077692755,212.73237978372575,192.881292449574,200,195.4076239523145,196.6909216117737,197.2798005335826,172.13900417025417,200.074766536067,197.05916666666667,249.66464363523193,233.22635043153912
ANAMBRA,Rice Medium Grained / 1Kg,165.0834375,166.0616666666665,239.502692307692,221.8841666666665,240.685714285714,285.0827777777775,293.6766346153845,357.7355,368.639583333333,320.906922138554,361.32714285714246,380,388.31,477.28125,440,387.967571644042,397.920571173583,346.6666666666667,372.29361892012486,350.3641666666667,344.557823129252,330,320,320.862745098039,306.27624388841,369.70521541950114,369.802223919871,372,348.38929994308484,370,360,363.0769230769231,356.6666666666667,356.952,357.2018664,332,355.73643410852713,356,347.142857142857,352.14285714285717,339.1666666666667,353.3333333333333,320
ANAMBRA,Rice agric sold loose / 1Kg,207.97841666666602,245.81,241.734469696969,253.755277777777,268.644833333333,344.60166666666646,311.2693928571425,380.78758333333303,419.9949275362315,418.047206125,419.982058823529,395.40773809523796,420.99,394.7258333333325,394.1305447798954,378.5192889998382,390.16661737158637,368.59585844501555,395.55,364.47238095238095,363.3854010812536,346.353937920758,347.447619047619,345.718072750731,323.039215686275,374.1818181818182,371.55555555555554,361.3476214858704,354.81049562682216,351.65504121750155,344.01440576230493,354.36734693877554,353.6842105263158,353.8964210526315,354.14414854736833,352.3809523809524,360,363.921568627451,360.62794348508635,351.8181818181818,355.29411764705884,365,317.82608695652175
ANAMBRA,Rice local sold loose / 1Kg,152.2047916666665,174.75528985507202,212.299333333333,203.9666666666665,217.73066666666648,277.8036956521735,266.39927536231846,322.97395833333303,348.2899999999995,304.303924554704,320.540328947368,328.904933333333,332.0075,383.7023809523805,351.872909698997,319.602754331015,339.912351023462,305.46636937941287,320.85,306.215,301.90211023544356,300.441979690427,289.1759259259259,280.057971014493,261.33268277447,259.68359906068474,288.2430213464696,265.4505071882361,267.4074074074074,263.3068081343944,270.284391534392,260.23809523809524,270.2564102564103,270.4185641025641,272.607857097436,278.735632183908,264.6360153256705,280.8888888888889,276.568405139834,269.6551724137931,262.63916666666665,268.1818181818182,284.587813620072
ANAMBRA,"Rice,imported high quality sold loose / 1Kg",208.807708333333,213.8806956521735,278.37363333333303,291.43541666666647,325.8790773809515,380.85104166666645,343.6143749999995,397.823125,474.1148148148145,465.1649317499995,470.445526315789,488.724583333333,495.205,444.281904761904,431.3866735271418,429.7145366710584,437.00854700854694,399.2160001524551,418.112273580501,391.9013333333333,385.658380716819,357.77833526838,357.287833526838,350.934240362812,346.9848018020299,408.3944920963555,403.8351254480287,411.70655567117586,401.44444444444446,399.1339261097326,397.67361111111114,390.7887909557927,395.99227345259095,396.309067271353,398.586483618443,397.1555555555556,401.8402777777778,406.4957264957265,400.049382716049,385.16129032258067,388.8,392.72727272727275,375.88235294117646
ANAMBRA,Sweet potato,,,,,,,,,,,,,117.515,117.19875,117.78,115.030952380952,111.285063212191,114.285,116.28,114.91,110.915648493887,113.950353183955,117.682,119.30325843865398,105.25,119.923561409069,147.2592285622063,157.2547258116973,155.32783460106563,153.14730889548406,151.6290257361686,153.768466976297,176.09693877551,155,120,125.909035605275,122.84613534613536,138.5653783276745,168.60115193448527,165.421866927699,170.0175,198.88205401694313,171.0858585858586
ANAMBRA,Tilapia fish (epiya) fresh,,,,,,,,,,,,,693.83,694.296213,689.09,695.916666666667,698.005245247614,702.03,709.09,703.48,702.090909090909,714.545454545455,710,710,709.1954022988505,800,907.46376811594,960,1000,934.7826086956522,1000,1000.5999999999999,1090.9090909090908,1091.4545454545453,1102.43685454545,1043.4782608695652,983.076923076923,927.4885115731797,930.96453,931.5231087179999,937.1122473703078,912.5,881.5879984677
ANAMBRA,Titus:frozen,,,,,,,,,,,,,659.5,651.7475,652.695,651.915238095238,642.790677529817,655.705,658.83,657.45,652.168803418803,719.904889103454,727.530666666667,725.944600062247,828.5714285714287,927.1912970282536,1015.7392129728195,961.5327380952381,937.7217553688141,921.854734258826,941.4843435163631,985.998807756969,974.0213218154394,974.508332476347,950,984.1880341880341,1005.6886341493118,1010.7170773200583,967.6870515105809,973.049913049913,961.0671428571429,942.592592592593,884.880013149244
ANAMBRA,Tomato / 1Kg,237.4799999999995,222.11282051282,230.98820512820453,299.4884848484845,811.90452380952,790.3199999999995,727.247083333333,301.41397727272647,327.903749999999,341.37725046995,325.12773809523753,301.0556666666665,325.6683333333333,298.622291666667,335.946305156831,330.08658008658,383.600843600844,422.823332633359,516.503759398496,432.30100000000004,348.18216542815475,334.665987607164,336.620714285714,323.725490196078,218.23843797528,301.58317408317413,295.87287409159205,344.321930792519,347.205387205387,361.510549668444,377.27674934152674,375.631613756614,253.34623860136116,303.548915592242,253.761399833157,329.9200799200799,292.48037506102,285.9071484071484,260.86017740429503,277.729536258948,279.24430928285284,236.460268317853,200.66
ANAMBRA,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,384.84,394.92,405.13,436.78,454.1,464.73,459.39,448.31,385.21,465.42,469.666333333333,465.508771929825,485,548.3870967741935,551.4285714285717,545.679012345679,531.9298245614036,533.3333333333334,517.7777777777778,512.5925925925926,528.717948717949,528.9823076923079,529.458391769231,539.4871794871794,525.402298850575,517.2222222222222,524.4444444444443,555.111111111111,543.0676,497.222222222222,525.5172413793103
ANAMBRA,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,706.4,700,700,678.88,646.08,640.87,653.12,658.33,689.27,641.83,658.727272727273,657,675,705,741.6666666666666,712.5,740,730,715,702.2222222222222,709.0909090909091,720.8333333333334,731.666666666667,745.8333333333334,731.818181818182,750,755.333333333333,758.888888888889,747.5,750,725
ANAMBRA,Yam tuber / 1Kg,111.58045454545399,121.4091666666665,128.208333333333,166.89,176.471818181818,230.9266666666665,146.465897435897,159.467727272727,199.147115384615,165.518360832579,161.1613888888885,161.47,169.98499999999999,201.398333333333,218.412239389683,218.565924386097,245.150081904828,234.233458015187,238.381779815361,230.8209090909091,213.6430642882254,194.28596137734164,192.49,190.03871027877,182.095853890302,141.5716757613266,187.03268486978908,196.340226570001,218.136259153692,230.259050745242,220.4746904914787,235.54802371148,198.362704516009,186.461885868267,176.58540918837477,178.91229100561625,164.730645775285,154.66312301735937,130.5034159761509,163.9315815965941,165.172666666667,149.70600605032453,176.99917822677708
BAUCHI,Agric eggs medium size / 1 Dozen,250.208333333333,300,325,291.666666666666,358,285,290.03,360.7,360,359.3,358.6,357.9,357.2,434,434.2857142857143,524.166666666667,564,536.33333333333,498,453.3333333333333,453,449.5,450.5,456.428571428571,427.14285714285717,475.272727272727,475.913043478261,500.25,485,498.714285714286,432.857142857143,450,420,427.14285714285717,430,437.142857142857,460,438,440.6,461.818181818182,463.3333333333333,485,427.5
BAUCHI,Agric eggs(medium size price of one) / 1 Piece,30,30.41666666666665,29.375,30,30,37,30,32.5,30,40.5694361300176,37.0833333333333,40.56,47.8,48.0357142857142,48.2333333333333,44.6363636363636,48.6363636363636,45.75,42.5,40,41.02,39.09090909090909,39.2909090909091,39.3857142857143,38.44117647058823,37.916666666666664,37.38095238095238,37.916666666666664,36.81818181818182,39.285714285714285,37.857142857142854,38.5,39.375,38.44117647058823,37.9230769230769,37.857142857142854,40,38.6875,38.8363636363636,40.0909090909091,40.1831275,39.166666666666664,37.27272727272727
BAUCHI,"Beans brown,sold loose / 1Kg",230,196.43,172.41,819.25,229.63,239.285,264.245,259.615,270.08926,286.70080334185,317.71,339.13,215.47,220.584999999999,295.5764235764235,306.153846153846,300.740740740741,330.4684052199141,323.110066588327,351.94666666666666,384.6153846153846,355,323,317.472527472527,322.983367983368,343.2577546777547,325.23,289.601449275362,316.607142857143,295.185185185185,278.712038717483,250.1930501930502,294,298.983367983368,310.1307488807488,304.047619047619,278.571428571429,280,281.0317460317461,292.424242424242,281.90333333333336,279.62962962963,255.30503978779842
BAUCHI,Beans:white black eye. sold loose / 1Kg,226.27249999999952,180.3166666666665,183.31324999999998,258.23,189.436666666666,225,239.9338888888885,235.22374999999948,203.00738095238052,212.6815086764395,226.9949999999995,260.68,213.68124999999998,219.092678571428,240.43590600885656,275.9673508415646,261.41459386417097,294.8542221943046,293.735638658452,309.02875,300.2406122179707,297.697534840709,290.54,277.15237941653,295.802901719175,301.985616526497,277.59082750264,289.601571268238,295.263157894737,283.740573152338,299.2113407207748,294.645550527903,319.8039215686275,279.802901719175,324.3973263204032,300.211340720775,264.840740740741,271.269843717964,268.154393475148,274.494387513255,280,275.712706813336,237.51124896939
BAUCHI,Beef Bone in / 1Kg,839.77125,746.2116666666665,803.198333333333,822,855,800,904.3299999999999,850,750,909.7944263923115,970.8333333333301,980.83,995.365,993.035999999995,896.110697941629,1026.2820512820513,1113.10418904404,1041.5364486815604,1077.3203188628001,996.153846153846,969.6428571428571,948.1481481481483,1000,1025,916.6666666666666,902.5,958.2516339869281,872.222222222222,900,887.5,900,1000,985,916.6666666666666,966.6666666666666,1009.88304093567,953.508771929825,1000,1002.876594,950,942.857142857143,897.428571428571,853.333333333333
BAUCHI,"Beef,boneless / 1Kg",844.8299999999999,860,869.5587499999999,879.1175,946.0225,969.696666666666,950,930.2404166666665,971.428571428571,971,900.21,911.5795,920.19,1191.6666666666652,984.0921629810522,1195.8333333333333,1239.50702426564,1284.4190292466155,1261.9630267561279,1112.5,1210,1164.2857142857142,1066.6666666666667,1063.33333333333,1109.18803418803,1181.8181818181818,1215,1170.9090909090908,1190,1121.4285714285713,1184.61538461538,1148.18181818182,1200,1209.1880341880342,1230,1284.61538461538,1220,1188.888888888889,1180,1176,1201.5842387,1173,1150
BAUCHI,Bread sliced 500g / 1 loaf,144.16666666666652,205,173.333333333333,173.093,250,268,270.09,272.18,278.67,280,281.33,284,283.99,278.333333333333,280.8333333333333,275,287.5,284.61538461538464,286.0576923076923,243.75,302.22222222222223,295,270,256.666666666667,280,278.75,253.07692307692307,291.6666666666667,300,298.888888888889,292,296.666666666667,285.714285714286,270,254.54545454545453,230,238.88888888888889,230,231.25,226.5387562,230,225.555555555556,227.5
BAUCHI,Bread unsliced 500g / 1 loaf,144.9999999999995,146.999999999999,166,187,199.3,206.166666666666,226.366666666666,266.666666666666,250,258.124419352793,266.248838705586,274.373258058379,282.497677411172,261.666666666667,268.461538461538,260.909090909091,293,266.9230769230769,279.96153846153845,290.909090909091,295,295,268,250,253.571428571429,254,257,250,267.777777777778,257.272727272727,268.888888888889,270,251,243.571428571429,241.66666666666666,233.33333333333334,210,202,214.54545454545453,214.67418181818178,225.55555555555554,225.454545454545,202.3
BAUCHI,Broken Rice (Ofada) / 1Kg,138.33,143.4525,155.635833333333,156.35833333333,203,223.08,207.144999999999,274.9825,223.52616,262.5725,280,282.8,285.6,274.32375,284.7016967706623,291.63197203241697,330.727762803234,395.3341905035486,363.0309766533913,288.21400000000006,307.619047619048,298.088669950739,298.789886699507,297.35632183908,301.20928015255,323.464696223317,329.102971555697,341.176470588235,321.455938697318,305.1724137931035,350,341.379310344828,343.08620689655214,321.20928015255,335.557644110276,333.3333333333333,306.666666666667,317.35632183908,308.66168977367,302.172413793103,296.991666666667,299.453726744875,254.064039408867
BAUCHI,Catfish (obokun) fresh,,,,,,,,,,,,,1005.965,1125,975,957.538333333333,920.123,892.707666666667,885.292333333334,950,939.55,920.56,920.56,920.46,1000,833.333333333333,833.3333333333334,800,795.375432,800,850,815.24321,903,900,1075,1200,1175,1160,1200,1250,1200,1126.66666666666,1100.33333333333
BAUCHI,Catfish :dried,,,,,,,,,,,,,1998.815,1992.755,1986.695,1980.635,1974.575,1968.515,2019.23,2000.15,1978.1483500000002,2050.11,2000.58,2000.28571428571,2119.64285714286,2045.79710144928,2000,1800.76530612245,1764.28571428571,1698.57142857143,1622.8070175438597,1528.57142857143,1582.53205128205,1419.642857142857,1540,1651.49707602339,1708.3333333333335,1690,1710.5963,1787.5,1810,1797.44444444444,1750
BAUCHI,Catfish Smoked,,,,,,,,,,,,,1783.38,1743.82,1704.26,1833.335,1830,1826.665,1823.33,1820.05,1800.02945,1800,1750,1750,1700,1940.8369408369408,1923.73737373737,1875,1758,1769.2135,1765.76,1685.83214,1709.41176470588,1600,1617.77777777778,1650.56,1647.64892,1640.77551281046,1620.73982,1622.0364118559999,1623.0096337031134,1599.03,1560
BAUCHI,Chicken Feet / 1Kg,245,248.5,252,255.5,259,262.5,266,250,251.06,252.12,253.18,254.24,255.3,280.555,300,350,350,350,350,405.555,405.7577775,405.7577775,405.7577775,404.285714285714,350,400,400,350,375,350,375,380,381.9,350,385,300,300.62852,305.816065,312.795325,312.95172266249995,313.1394936960974,302.3,300
BAUCHI,Chicken Wings / 1Kg,500,5000,475,476.11,477.22,478.33,479.44,480.55,450,453.8,457.6,461.4,481.175,575,470,557.142857142857,550,555,552.5,495,495.24749999999995,550,550,550.5,575,450,400,473.863636363636,485.28571428571,500,500.55,550.18654,552.9374727,575,583.333333333333,550,500,539.0009182541667,542.56843,542.839714215,543.1654180435289,536.21,525
BAUCHI,Dried Fish Sardine,,,,,,,,,,,,,1655.62,1730.5549999999998,1762.69,1753.085,1764.58494640385,1750,1741.67,1700.89,1692.95774647887,1650,1650,1557.89473684211,1590.05847953216,1436.111111111111,1567.90473180719,1334.8976305498045,1250,1300,1314.28571428571,1300.4216,1285.565,1190.0584795321638,1200.532867,1230,1200.85429,1252.7147438522343,1255.94723,1256.8263930609999,1266.881004205488,1285.02,1300.02
BAUCHI,Evaporated tinned milk carnation 170g / 1 unit,120.5,120,130,125,135,120.24,120,125.25,130.5,135.871143055584,130,135.32,136.82,145.33,140,170,170,176.66666666666666,173.33333333333331,169.33,169.414665,169.5,170.33,175,180,170,150,160,150,155,150,147,140,150,168.57142857142858,155,150,147.333333333333,150.0654897,158,160,138,155
BAUCHI,"Evaporated tinned milk(peak), 170g / 1 unit",142.5,141.249999999999,139,136.333333333333,136,145,135,142.5,139.5,141.284606746555,149.16666666666652,149,149.32,148.75,151.42857142857142,194.16666666666666,198,190.75757575757575,192,192.86,203,199.0909090909091,200.01,200.461538461538,200,190,189.16666666666666,191,186.66666666666666,184.615384615385,187.14285714285714,176.666666666667,181.42857142857142,196,197.5,187.14285714285714,181.8181818181818,176.66666666666666,179.0909090909091,181.818181818182,171.8181818181818,179.66666666666666,186.666666666667
BAUCHI,Frozen chicken / 1 unit,1151.2,1100,1250,1250.901,1210,1252.703,1253,1254.505,1120,1256.307,1257.208,1258.109,1156.7649999999999,1350,1566.66666666667,1500,1550,1725,1750,1980.9,1981.8904499999999,2050.2,1850.36,1800,1805,1800,1700,1500,1505.86523,1500,1525,1480,1487.3999999999999,1485,1500,1500,1513.027564,1498.8034455,1500.26438,1550,1500,1550,1570
BAUCHI,"Gari white,sold loose / 1Kg",138.3315,136.26833333333298,148.29174999999998,341.233333333333,175.454999999999,153.41,167.502,121.17033333333251,158.89,139.328899086728,238.57,245.66,176.57750000000001,216.6001785714285,239.901875901876,315.9944684944685,325.606060606061,330.47217421149537,335.791399427763,338.79625,338.965648125,328.759018759019,325.12,321.649831649832,308.973225239673,303.265900765901,287.988404540835,279.307944307944,299.046345811052,281.533704390847,175.493395493396,186.872089691239,126.66666666666667,148.973225239673,155.385442316844,158.33166833166837,136.290374253677,146.096348096348,143.33353515171697,140.412375503285,152.72111111111113,136.45299145299148,166.69942126838677
